Rowid_,PLOT_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,201,487,0.000000017889143,0.263127833604813,0.627657234668732,0.364529401063919,0.475695958372504,0.080903395728331,231.663931727409363
,202,490,0.000000017999343,0.241687417030334,0.472456246614456,0.230768829584122,0.389940298637565,0.041250055208425,191.070746332406998
,203,455,0.000000016713676,0.282031953334808,0.513111174106598,0.231079220771790,0.438938363305815,0.034200372006150,199.716955304145813
,204,490,0.000000017999343,0.368301004171371,0.623523890972137,0.255222886800766,0.520532503602456,0.049293909439405,255.060926765203476
,205,476,0.000000017485076,0.379596859216690,0.588913679122925,0.209316819906235,0.494721665727992,0.032733257667298,235.487512886524200
,206,463,0.000000017007542,0.244759723544121,0.546809971332550,0.302050247788429,0.458355145436384,0.048374917168134,212.218432337045670
,301,489,0.000000017962610,0.240567460656166,0.506158649921417,0.265591189265251,0.438343117969655,0.040385513867476,214.349784687161446
,302,457,0.000000016787142,0.269081652164459,0.513574361801147,0.244492709636688,0.398986483689732,0.052280090809158,182.336823046207428
,303,490,0.000000017999343,0.271873295307159,0.541314721107483,0.269441425800323,0.465047194580643,0.040695795222343,227.873125344514847
,304,469,0.000000017227942,0.239497646689415,0.527044594287872,0.287546947598457,0.392873398689573,0.053640641955387,184.257623985409737
,305,469,0.000000017227942,0.298898160457611,0.514479517936707,0.215581357479095,0.465021837113509,0.037159168779379,218.095241606235504
,306,490,0.000000017999343,0.213678523898125,0.476652801036835,0.262974277138710,0.370139929500161,0.044009240353006,181.368565455079079
,401,456,0.000000016750409,0.287514567375183,0.496596336364746,0.209081768989563,0.412495756946635,0.042658682454253,188.098065167665482
,402,491,0.000000018036076,0.346138358116150,0.531002044677734,0.184863686561584,0.444593896084065,0.031750454109986,218.295602977275848
,403,462,0.000000016970809,0.351449579000473,0.539317011833191,0.187867432832718,0.464765125022822,0.036605825527273,214.721487760543823
,404,476,0.000000017485076,0.264750212430954,0.560850858688354,0.296100646257401,0.491405776756651,0.038947834218346,233.909149736166000
,405,490,0.000000017999343,0.331147134304047,0.525732517242432,0.194585382938385,0.459454708257500,0.032932605459886,225.132807046175003
,406,455,0.000000016713676,0.319065004587173,0.539490044116974,0.220425039529800,0.455853382964711,0.040134499014627,207.413289248943329
,501,490,0.000000017999343,0.266105830669403,0.477382093667984,0.211276262998581,0.415725029670462,0.031850502347821,203.705264538526535
,502,455,0.000000016713676,0.363924622535706,0.597196340560913,0.233271718025208,0.472602612435163,0.045283152545949,215.034188657999039
,503,483,0.000000017742209,0.318130344152451,0.518240630626678,0.200110286474228,0.460286136492933,0.036081124084471,222.318203926086426
,504,490,0.000000017999343,0.294107317924500,0.549445450305939,0.255338132381439,0.482628568033783,0.044019660306945,236.487998336553574
,505,455,0.000000016713676,0.258224427700043,0.538259983062744,0.280035555362701,0.468581757571671,0.037055297860294,213.204699695110321
,506,493,0.000000018109543,0.276603072881699,0.505646526813507,0.229043453931808,0.431229088054951,0.037598025874382,212.595940411090851
,601,458,0.000000016823876,0.330449849367142,0.517053902149200,0.186604052782059,0.430821840419519,0.039300007208470,197.316402912139893
,602,490,0.000000017999343,0.371864795684814,0.554797708988190,0.182932913303375,0.481484878671413,0.029422880292345,235.927590548992157
,603,490,0.000000017999343,0.316361069679260,0.588257312774658,0.271896243095398,0.495271639860406,0.047041451733816,242.683103531599045
,604,455,0.000000016713676,0.330988347530365,0.571995258331299,0.241006910800934,0.514953936063326,0.037299792543321,234.304040908813477
,605,490,0.000000017999343,0.330895572900772,0.563343584537506,0.232448011636734,0.491494150490177,0.034051905856732,240.832133740186691
,606,472,0.000000017338143,0.290176153182983,0.561105310916901,0.270929157733917,0.484290464260315,0.045404768449389,228.585099130868912
,801,463,0.000000017007542,0.315477430820465,0.509153842926025,0.193676412105560,0.439471285749975,0.034107401934498,203.475205302238464
,802,469,0.000000017227942,0.343046158552170,0.578624427318573,0.235578268766403,0.479402089868781,0.044362479603246,224.839580148458481
,803,490,0.000000017999343,0.385268211364746,0.577832341194153,0.192564129829407,0.532562188652097,0.029650759250109,260.955472439527512
,804,455,0.000000016713676,0.319741785526276,0.585318386554718,0.265576601028442,0.529061752099257,0.039753203681449,240.723097205162048
,805,493,0.000000018109543,0.332453519105911,0.534019172191620,0.201565653085709,0.478963431492297,0.030953678918702,236.128971725702286
,806,487,0.000000017889143,0.316939026117325,0.571881115436554,0.254942089319229,0.468739437799924,0.040518210375891,228.276106208562851
,901,482,0.000000017705476,0.322231680154800,0.510862588882446,0.188630908727646,0.441008490954692,0.032576067091273,212.566092640161514
,902,490,0.000000017999343,0.338625699281693,0.548006355762482,0.209380656480789,0.476015923947704,0.032265777796547,233.247802734375000
,903,455,0.000000016713676,0.411477386951447,0.563789367675781,0.152311980724335,0.510519083646628,0.021665256512430,232.286183059215546
,904,490,0.000000017999343,0.321332156658173,0.587785840034485,0.266453683376312,0.513577611044962,0.039865802907919,251.653029412031174
,905,481,0.000000017668743,0.177763327956200,0.555888712406158,0.378125384449959,0.479776923937758,0.059968251768809,230.772700414061546
,906,458,0.000000016823876,0.274058699607849,0.518006801605225,0.243948101997375,0.451432667835311,0.037762014812591,206.756161868572235
,1001,490,0.000000017999343,0.268259376287460,0.511225223541260,0.242965847253799,0.410990148235341,0.040924358031582,201.385172635316849
,1002,455,0.000000016713676,0.225991785526276,0.529569923877716,0.303578138351440,0.445894949940535,0.048912865770551,202.882202222943306
,1003,490,0.000000017999343,0.408947139978409,0.547621488571167,0.138674348592758,0.488886871933937,0.023368062422473,239.554567247629166
,1004,478,0.000000017558543,0.312054306268692,0.579517424106598,0.267463117837906,0.531289981685922,0.034752619377602,253.956611245870590
,1005,464,0.000000017044276,0.339184194803238,0.556902885437012,0.217718690633774,0.484481708756809,0.035161004616124,224.799512863159180
,1006,490,0.000000017999343,0.387098401784897,0.548723697662354,0.161625295877457,0.482229230051138,0.030861841586189,236.292322725057602
,1101,455,0.000000016713676,0.371737927198410,0.600779354572296,0.229041427373886,0.523972821170157,0.039418001950178,238.407633632421494
,1102,490,0.000000017999343,0.139024958014488,0.497337549924850,0.358312591910362,0.335557013810897,0.069975174309505,164.422936767339706
,1103,468,0.000000017191209,0.303701043128967,0.583930194377899,0.280229151248932,0.504442741728237,0.042894469805903,236.079203128814697
,1104,471,0.000000017301409,0.296273499727249,0.513081252574921,0.216807752847672,0.445369879404704,0.037670518793691,209.769213199615479
,1105,490,0.000000017999343,0.370041161775589,0.536050379276276,0.166009217500687,0.469427364821337,0.033963425391323,230.019408762454987
,1106,455,0.000000016713676,0.357989192008972,0.551207840442657,0.193218648433685,0.488655410232125,0.036349061893603,222.338211655616760
,1201,490,0.000000017999343,0.339938819408417,0.535875439643860,0.195936620235443,0.463702749476141,0.031900287243441,227.214347243309021
,1202,461,0.000000016934076,0.336386740207672,0.523883044719696,0.187496304512024,0.452601103875746,0.034588811718489,208.649108886718750
